file_name,agency,release_date,incident_date,incident_location,file_type,source_url,download_url,dvids_video_id,downloaded,downloaded_at,first_downloaded_at,last_verified_at,notes,content_category,media_available,ocr_status,article_priority,reader_interest,risk_level,note_series,download_scope,human_review_required
DOW-UAP-PR027_Unresolved_UAP_Report_United_Arab_Emirates_October_2023.mp4,Department of War,5/8/26,N/A,United Arab Emirates,VID,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf,1006067,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR028_Unresolved_UAP_Report_Greece_January_2024.mp4,Department of War,5/8/26,N/A,Greece,VID,https://www.war.gov/UFO/,,1006073,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR029_Unresolved_UAP_Report_United_Arab_Emirates_June_2024.mp4,Department of War,5/8/26,N/A,Gulf of Oman,VID,https://www.war.gov/UFO/,,1006074,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR031_Unresolved_UAP_Report_Syria_October_2024.mp4,Department of War,5/8/26,N/A,Syria,VID,https://www.war.gov/UFO/,"https://www.war.gov/medialink/ufo/release_1/dow-uap-d32-mission-report,-syria-october-2024.pdf",1006076,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR032_Unresolved_UAP_Report_Syria_October_2024.mp4,Department of War,5/8/26,N/A,Syria,VID,https://www.war.gov/UFO/,"https://www.war.gov/medialink/ufo/release_1/dow-uap-d32-mission-report,-syria-october-2024.pdf",1006078,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR033_Unresolved_UAP_Report_Syria_October_2024.mp4,Department of War,5/8/26,N/A,Syria,VID,https://www.war.gov/UFO/,"https://www.war.gov/medialink/ufo/release_1/dow-uap-d32-mission-report,-syria-october-2024.pdf",1006079,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR034_Unresolved_UAP_Report_Greece_October_2023.mp4,Department of War,5/8/26,N/A,Greece,VID,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/dow-uap-d33-mission-report-greece-october-2023.pdf,1006080,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR035_Unresolved_UAP_Report_Greece_October_2023.mp4,Department of War,5/8/26,N/A,Greece,VID,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/dow-uap-d35-mission-report-greece-october-2023.pdf,1006082,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR036_Unresolved_UAP_Report_Middle_East_May_2020.mp4,Department of War,5/8/26,N/A,Middle East,VID,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf,1006083,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR037_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Arabian Gulf,VID,https://www.war.gov/UFO/,,1006087,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR038_Unresolved_UAP_Report_Middle_East_2013.mp4,Department of War,5/8/26,N/A,Middle East,VID,https://www.war.gov/UFO/,,1006088,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR039_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Arabian Gulf,VID,https://www.war.gov/UFO/,,1006089,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR040_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Arabian Gulf,VID,https://www.war.gov/UFO/,,1006093,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR041_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Arabian Gulf,VID,https://www.war.gov/UFO/,,1006094,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR042_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Arabian Gulf,VID,https://www.war.gov/UFO/,,1006097,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR043_Unresolved_UAP_Report_Africa_2025.mp4,Department of War,5/8/26,N/A,Djibouti,VID,https://www.war.gov/UFO/,,1006159,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR044_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Arabian Gulf,VID,https://www.war.gov/UFO/,,1006104,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR045_Unresolved_UAP_Report_Middle_East_2020.mp4,Department of War,5/8/26,N/A,Southern United States,VID,https://www.war.gov/UFO/,,1006105,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR046_Unresolved_UAP_Report_INDOPACOM_2024.mp4,Department of War,5/8/26,N/A,East China Sea,VID,https://www.war.gov/UFO/,,1006106,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR047_Unresolved_UAP_Report_INDOPACOM_2023.mp4,Department of War,5/8/26,N/A,Japan,VID,https://www.war.gov/UFO/,,1006107,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR048_Unresolved_UAP_Report_INDOPACOM_2024.mp4,Department of War,5/8/26,N/A,Indo-PACOM,VID,https://www.war.gov/UFO/,,1006110,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR049_Unresolved_UAP_Report_Department_of_the_Army_2026.mp4,Department of War,5/8/26,N/A,North America,VID,https://www.war.gov/UFO/,,1006111,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR050_4_UAP_Formation_Iran_26_Aug_2022_over_water_CALLSIGN.mp4,Department of War,2026-05-22,2022,CENTCOM,VID,https://www.war.gov/UFO/,,1007706,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR051_Syrian_UAP_instant_acceleration.mp4,Department of War,2026-05-22,2021,CENTCOM,VID,https://www.war.gov/UFO/,,1007707,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR052_UAP_USO_Formation_CALLSIGN_Mission.mp4,Department of War,2026-05-22,,,VID,https://www.war.gov/UFO/,,1007708,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR053_Cigar_Shaped_or_Fast_Spherical_UAP_clip_15_OCT_22.mp4,Department of War,2026-05-22,2022,CENTCOM,VID,https://www.war.gov/UFO/,,1007709,true,2026-06-18 22:08:43 JST,2026-06-14 21:40:17 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR054_Spherical_UAP_Erratic_movement_CALLSIGN_Mission_2022.mp4,Department of War,2026-05-22,2022,EUCOM,VID,https://www.war.gov/UFO/,,1007711,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR055_Spherical_UAP_over_AFG_in_and_out_of_clouds_23_Nov_2020.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007713,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR056_Spherical_UAP_pulsing_over_water_CALLSIGN.mp4,Department of War,2026-05-22,,,VID,https://www.war.gov/UFO/,,1007718,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR057a_Spherical_UAP_in_clouds.mp4,Department of War,2026-05-22,2023,Yellow Sea,VID,https://www.war.gov/UFO/,,1007720,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR057b_Platform_Observes_UAP_in_East_China_Sea_05_JAN_2023_INDOPACOM.mp4,Department of War,2026-05-22,2023,Yellow Sea,VID,https://www.war.gov/UFO/,,1007720,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR058_CALLSIGN_Mission_UAP.mp4,Department of War,2026-05-22,,INDOPACOM,VID,https://www.war.gov/UFO/,,1007723,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR059_NAG_UAP_1_Jun_20.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007727,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR060_Spherical_UAP_CALLSIGN_2021_04_12_obj_2.mp4,Department of War,2026-05-22,2021,CENTCOM,VID,https://www.war.gov/UFO/,,1007734,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR061_Spherical_UAP_CALLSIGN_2021_04_12_vid_0.mp4,Department of War,2026-05-22,2021,CENTCOM,VID,https://www.war.gov/UFO/,,1007735,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR062_Spherical_UAP_CALLSIGN_2021_04_12_vid_1.mp4,Department of War,2026-05-22,2021,CENTCOM,VID,https://www.war.gov/UFO/,,1007739,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR063_Spherical_UAP_CALLSIGN_2021_04_12_vid_2.mp4,Department of War,2026-05-22,2021,CENTCOM,VID,https://www.war.gov/UFO/,,1007740,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR064_AFSOC_Kabul_UAP_Jul_2017.mp4,Department of War,2026-05-22,,CENTCOM,VID,https://www.war.gov/UFO/,,1007741,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR065_USCG_C-144_Tyndall_UAP_2_TIC_TAC_IR_hot_24_April_2024.mp4,Department of War,2026-05-22,2024,Southeastern United States,VID,https://www.war.gov/UFO/,,1007777,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR066_USCG_C-144_Tyndall_UAP_1_TIC_TAC_IR_hot_24_April_2024.mp4,Department of War,2026-05-22,2024,Southeastern United States,VID,https://www.war.gov/UFO/,,1007778,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR067_Multiple_Spherical_UAP_USO_near_Sub_CALLSIGN_2022_03_25_in_and_out_of_water.mp4,Department of War,2026-05-22,,,VID,https://www.war.gov/UFO/,,1007779,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR068_IIR_1_666_S0151_23_Video_Footage_of_Unidentified_Aerial_Phenomenon_UAP_captured_by_fif.mp4,Department of War,2026-05-22,2023,NORTHCOM,VID,https://www.war.gov/UFO/,,1007780,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR069_F_A-18_FLIR_UAP.mp4,Department of War,2026-05-22,,NORTHCOM,VID,https://www.war.gov/UFO/,,1007781,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR070_IIR_1_655_S0301_23_Eglin_AFB_Aircrew_Observed_Unidentified_Aerial_Phenomena_UAP_on_13_.mp4,Department of War,2026-05-22,2023,Southeastern United States,VID,https://www.war.gov/UFO/,,1007783,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR071_USAF_ANG_F-16C_callsign_CALLSIGN_Shoots_Down_UAP_over_Lake_Huron_with_Weapon_System_12.mp4,Department of War,2026-05-22,2023,NORTHCOM,VID,https://www.war.gov/UFO/,,1007784,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR072_ADMINISTRATIVE_REVISION_IIR_1777_J0032_22_Kazakhstan_-_UAP_in_the_vicinity_of_Karagand.mp4,Department of War,2026-05-22,2022,Kazakhstan,VID,https://www.war.gov/UFO/,,1007788,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR073_IIR_1_655_S0053_23_Several_Unidentified_Aerial_Phenomenon_Encountered_In_The_Vicinity_.mp4,Department of War,2026-05-22,2022,Midwestern United States,VID,https://www.war.gov/UFO/,,1007790,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR074_CALLSIGN_Mission_HD_20220613.mp4,Department of War,2026-05-22,2022,CENTCOM,VID,https://www.war.gov/UFO/,,1007791,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR075_09JUN2021_Platform_observed_UAP_in_the_ECS.mp4,Department of War,2026-05-22,2021,East China Sea,VID,https://www.war.gov/UFO/,,1007795,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR076_03_January_2021_CALLSIGN_Mission_observes_UAP.mp4,Department of War,2026-05-22,2021,CENTCOM,VID,https://www.war.gov/UFO/,,1007804,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR077_2_November_2020_CALLSIGN_CALLSIGN_Observes_and_tracks_UAP_1_of_2.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007809,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR078_2_November_2020_CALLSIGN_CALLSIGN_Observes_and_tracks_UAP_2_of_2.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007812,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR079_29_October_2020_CALLSIGN_Mission_observes_3_fast_moving_UAP_s.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007816,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR080_20_October_2020_CALLSIGN_CALLSIGN_Observes_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007803,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR081_18_Oct_2020_CALLSIGN_observes_UAP.mp4,Department of War,2026-05-22,2020,AFRICOM,VID,https://www.war.gov/UFO/,,1007805,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR082_16_OCT_2020_CALLSIGN_views_UAP.mp4,Department of War,2026-05-22,2020,AFRICOM,VID,https://www.war.gov/UFO/,,1007807,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR083_7_October_2020_CALLSIGN_observes_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007808,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR084_17_Sept_2020_CALLSIGN_observes_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007810,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR085_16_Sept_2020_CALLSIGN_CALLSIGN_observes_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007796,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR086_UAP_from_Dec_2019_East_Coast.mp4,Department of War,2026-05-22,2019,NORTHCOM,VID,https://www.war.gov/UFO/,,1007797,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR087_05_September_2020_CALLSIGN_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007799,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR088_31_AUG_CALLSIGN_CALLSIGN_Observes_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007800,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR089_31_AUG_CALLSIGN_CALLSIGN_Observes_UAP_part2.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007712,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR090_24_AUG_2020_CALLSIGN_Mission_Observes_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007719,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR091_21_AUG_CALLSIGN_Observes_UAP_in_Persian_Gulf.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007716,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR092_08_AUG_2020_CALLSIGN_CALLSIGN_UAP_observation.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007715,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR093_May_05_2020_Gulf_of_Arabia_CALLSIGN_Platform_Dual_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007721,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR094_CALLSIGN_Mission_-_HD_2020-02-13.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007722,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR095_May_05_2020_Gulf_of_Arabia_CALLSIGN_Platform_Dual_UAP.mp4,Department of War,2026-05-22,2020,CENTCOM,VID,https://www.war.gov/UFO/,,1007725,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
