pdf_file,page_number,confidence_estimate,extracted_char_count,review_required,challenge_reason
65_hs1-834228961_62-hq-83894_section_9,197,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,203,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,205,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,207,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,208,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,210,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,214,34.2,52,true,review=trueかつconf=34.2<40
65_hs1-834228961_62-hq-83894_section_9,216,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,218,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,220,33.0,21,true,review=trueかつconf=33.0<40
65_hs1-834228961_62-hq-83894_section_9,222,38.6,61,true,review=trueかつconf=38.6<40
65_hs1-834228961_62-hq-83894_section_9,225,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,227,33.5,93,true,review=trueかつconf=33.5<40
65_hs1-834228961_62-hq-83894_section_9,230,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,234,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,240,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,253,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,255,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,260,29.2,33,true,conf=29.2<30かつchar=33<100
65_hs1-834228961_62-hq-83894_section_9,262,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,264,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,266,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,268,38.3,141,true,review=trueかつconf=38.3<40
65_hs1-834228961_62-hq-83894_section_9,269,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,270,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,272,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,275,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,278,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,280,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,284,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,286,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,288,23.1,95,true,conf=23.1<30かつchar=95<100
65_hs1-834228961_62-hq-83894_section_9,289,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_section_9,290,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,6,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,7,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,10,34.2,146,true,review=trueかつconf=34.2<40
65_hs1-834228961_62-hq-83894_serial_130,11,33.8,84,true,review=trueかつconf=33.8<40
65_hs1-834228961_62-hq-83894_serial_130,13,29.9,170,true,review=trueかつconf=29.9<40
65_hs1-834228961_62-hq-83894_serial_130,70,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,71,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,72,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,92,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,94,34.6,61,true,review=trueかつconf=34.6<40
65_hs1-834228961_62-hq-83894_serial_130,101,23.8,19,true,conf=23.8<30かつchar=19<100
65_hs1-834228961_62-hq-83894_serial_130,105,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,113,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,117,27.4,302,true,review=trueかつconf=27.4<40
65_hs1-834228961_62-hq-83894_serial_130,122,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_130,124,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_153,1,39.9,80,true,review=trueかつconf=39.9<40
65_hs1-834228961_62-hq-83894_serial_153,3,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_153,5,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_153,6,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_153,7,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_153,8,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_153,9,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_220,6,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_220,10,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_220,14,35.8,59,true,review=trueかつconf=35.8<40
65_hs1-834228961_62-hq-83894_serial_220,15,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_403,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_438,38,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_438,39,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_438,40,95.0,0,true,0字・conf=95.0（白紙/図版判定）
65_hs1-834228961_62-hq-83894_serial_449,1,36.2,48,true,review=trueかつconf=36.2<40
DOE-UAP-D002_JamesTuck_Correspondence,2,95.0,0,true,0字・conf=95.0（白紙/図版判定）
DOW-UAP-D017_General_Correspondence_Of_Sandia,62,95.0,0,true,0字・conf=95.0（白紙/図版判定）
DOW-UAP-D017_General_Correspondence_Of_Sandia,69,95.0,0,true,0字・conf=95.0（白紙/図版判定）
DOW-UAP-D017_General_Correspondence_Of_Sandia,89,95.0,0,true,0字・conf=95.0（白紙/図版判定）
DOW-UAP-D017_General_Correspondence_Of_Sandia,100,37.5,46,true,review=trueかつconf=37.5<40
DOW-UAP-D017_General_Correspondence_Of_Sandia,110,38.6,471,true,review=trueかつconf=38.6<40
DOW-UAP-D017_General_Correspondence_Of_Sandia,112,95.0,0,true,0字・conf=95.0（白紙/図版判定）
DOW-UAP-D017_General_Correspondence_Of_Sandia,114,39.5,95,true,review=trueかつconf=39.5<40
DOW-UAP-D017_General_Correspondence_Of_Sandia,115,37.7,342,true,review=trueかつconf=37.7<40
DOW-UAP-D017_General_Correspondence_Of_Sandia,116,95.0,0,true,0字・conf=95.0（白紙/図版判定）
dow-uap-d4-mission-report-arabian-gulf-2020,2,95.0,0,true,0字・conf=95.0（白紙/図版判定）
dow-uap-d4-mission-report-arabian-gulf-2020,3,95.0,0,true,0字・conf=95.0（白紙/図版判定）
dow-uap-d4-mission-report-arabian-gulf-2020,4,95.0,0,true,0字・conf=95.0（白紙/図版判定）
dow-uap-d5-mission-report-arabian-gulf-2020,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023,3,95.0,0,true,0字・conf=95.0（白紙/図版判定）
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023,6,n/a,0,true,0字・conf=0（Tesseract未取得）
fbi-photo-b1,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b10,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b11,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b12,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b13,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b14,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b15,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b16,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b17,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b18,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b19,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b2,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b20,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b21,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b22,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b23,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b24,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b3,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b4,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b5,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b6,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b7,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b8,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
fbi-photo-b9,1,95.0,0,true,0字・conf=95.0（白紙/図版判定）
